uid,catalog,number,species,scientificName,age,heightM,girthCm,canopyM,address,grade,lat,lng,coordinateQuality,sourcePage,sourceDocument
吴江区-吴江89,吴江区,吴江89,石榴,Punica granatum L.,120,6.3,120,7.4,震泽公园内,三级,31.25608,120.592212,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江90,吴江区,吴江90,榉树,Zelkova serrata (Thunb.)Makino,330,17,215,12.8,王晓庵墓,二级,31.262223,120.616674,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江92,吴江区,吴江92,银杏,Ginkgo biloba L.,160,20,283,17.3,桃源镇凤凰村,三级,31.216084,120.705272,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江93,吴江区,吴江93,木樨,Osmanthus fragrans (Thunb.) Lour.,130,9,66,5,师俭堂益寿轩前,三级,31.184438,120.73736,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江94,吴江区,吴江94,木樨,Osmanthus fragrans (Thunb.) Lour.,130,8,69,4.5,师俭堂益寿轩后,三级,31.151876,120.578994,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江95,吴江区,吴江95,广玉兰,Magnolia grandiflora L.,116,16,173,13,县府路99号（原市委大院）,三级,31.153751,120.593719,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江96,吴江区,吴江96,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,116,4,57,3.5,县府路99号（原市委大院）,三级,31.030576,120.64307,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江97,吴江区,吴江97,三角枫,Acer buergerianum Miq.,100,31.9,135,13.6,中山南路银杏广场,三级,31.159414,120.64476,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江98,吴江区,吴江98,三角枫,Acer buergerianum Miq.,110,30.5,147,12.1,中山南路银杏广场,三级,31.112003,120.72044,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江99,吴江区,吴江99,三角枫,Acer buergerianum Miq.,105,29.9,144,11.9,中山南路银杏广场,三级,31.229726,120.61444,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江100,吴江区,吴江100,香樟,Camphora officinarum Nees,170,12,314,14,震泽镇大船港长稻场,三级,31.087216,120.716537,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江101,吴江区,吴江101,银杏,Ginkgo biloba L.,410,23.2,536,20,银杏村南湾上,二级,31.08791,120.694239,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴中区-吴中047,吴中区,吴中047,银杏,Ginkgo biloba L.,200,14,276,14,东山镇碧螺村星光村组施家平盘五金厂前,三级,31.086707,120.506619,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中048,吴中区,吴中048,银杏,Ginkgo biloba L.,250,12.7,286,9,东山镇碧螺村星光村1组卫兴门前,三级,31.223391,120.372653,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中049,吴中区,吴中049,银杏,Ginkgo biloba L.,180,7.3,236,8,东山镇碧螺村星光村1组吴家坟,三级,31.248478,120.608373,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中051,吴中区,吴中051,银杏,Ginkgo biloba L.,200,11.3,245,11,东山镇碧螺村星光村1组吴家坟,三级,31.218524,120.62005,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中053,吴中区,吴中053,银杏,Ginkgo biloba L.,600,17.1,364,10,东山镇碧螺村星光村4组施家平盘,一级,31.205373,120.448417,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中054,吴中区,吴中054,榉树,Zelkova serrata (Thunb.) Makino,150,9.9,188,11,东山镇莫厘村星光村3组双潭,三级,31.072289,120.518405,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中055,吴中区,吴中055,银杏,Ginkgo bilobaL.,150,12.6,279,10,东山镇莫厘村湖湾村3组六品桥,三级,31.146938,120.444323,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中056,吴中区,吴中056,银杏,Ginkgo bilobaL.,230,10,201,10,东山镇莫厘村湖湾村3组,三级,31.256633,120.432807,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中057,吴中区,吴中057,银杏,Ginkgo bilobaL.,500,10.5,286,11,东山镇莫厘村湖湾村6组翠峰寺,一级,31.271199,120.605274,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中058,吴中区,吴中058,银杏,Ginkgo bilobaL.,550,15.7,383,13,东山镇莫厘村湖湾村3组天主堂对面,一级,31.19306,120.627703,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中059,吴中区,吴中059,银杏,Ginkgo bilobaL.,500,14.6,349,14,东山镇莫厘村湖湾村7组银得堂,一级,31.161024,120.564718,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中060,吴中区,吴中060,银杏,Ginkgo bilobaL.,180,14.5,223,11,东山镇莫厘村湖湾村2组长泾浜,三级,31.256695,120.424011,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中064,吴中区,吴中064,榔榆,Ulmus parvifolia Jacq.,105,14.4,215,18,东山镇碧螺村东山村13组施巷湾,三级,31.227569,120.4195,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中065,吴中区,吴中065,榉树,Zelkova serrata (Thunb.) Makino,100,10.3,160,10,东山镇碧螺村东山村14组施巷湾,三级,31.171503,120.644561,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中066,吴中区,吴中066,榉树,Zelkova serrata (Thunb.) Makino,100,13.1,130,13,东山镇碧螺村东山村15组施巷湾,三级,31.243271,120.606951,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中067,吴中区,吴中067,银杏,Ginkgo bilobaL.,600,16.5,440,18,东山镇碧螺村光明村65组马家巷,一级,31.128913,120.396067,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中068,吴中区,吴中068,紫薇,Lagerstroemia indicaL.,500,3.4,90,1,东山镇碧螺村光明村66组马家巷,一级,31.171924,120.400404,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中069,吴中区,吴中069,木樨,Osmanthusfragrans (Thunb.) Lour.,180,9.8,160,11,东山镇碧螺村眠佛寺,三级,31.15315,120.350881,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中070,吴中区,吴中070,银杏,Ginkgo bilobaL.,270,10.7,226,11,东山镇碧螺村狮子潭,三级,31.182631,120.343994,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中071,吴中区,吴中071,银杏,Ginkgo bilobaL.,250,11.7,248,10,东山镇碧螺村10组兴福寺,三级,31.175014,120.595785,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中072,吴中区,吴中072,银杏,Ginkgo bilobaL.,250,13.8,198,10,东山镇碧螺村11组兴福寺,三级,31.087631,120.386934,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中073,吴中区,吴中073,银杏,Ginkgo bilobaL.,250,12.4,248,12,东山镇碧螺村5组兴福寺,三级,31.206503,120.646556,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中074,吴中区,吴中074,银杏,Ginkgo bilobaL.,250,10.5,200,8,东山镇碧螺村5组将家底路边,三级,31.180513,120.491292,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中075,吴中区,吴中075,银杏,Ginkgo bilobaL.,260,10.5,199,8,东山镇碧螺村6组将家底路边,三级,31.24416,120.366942,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中076,吴中区,吴中076,楸树,Catalpa bungei C. A. Mey.,105,13.3,170,7,东山镇碧螺村5组孟将堂后,三级,31.129429,120.431361,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中077,吴中区,吴中077,玉兰,Yulania denudata (Desr.) D. L. Fu,800,6.2,46,5,东山镇碧螺村紫金庵,一级,31.150518,120.520067,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中080,吴中区,吴中080,木樨,Osmanthus fragrans (Thunb.) Lour.,500,7.6,135,9,东山镇碧螺村紫金庵,一级,31.181297,120.412109,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中081,吴中区,吴中081,银杏,Ginkgo bilobaL.,600,16,236,13,东山镇碧螺村紫金庵,一级,31.296286,120.475633,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中082,吴中区,吴中082,木樨,Osmanthus fragrans (Thunb.) Lour.,600,9.6,165,10,东山镇碧螺村紫金庵,一级,31.148187,120.529966,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中083,吴中区,吴中083,木樨,Osmanthus fragrans (Thunb.) Lour.,600,8,160,8,东山镇碧螺村紫金庵,一级,31.176378,120.53131,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中084,吴中区,吴中084,银杏,Ginkgo bilobaL.,1000,24,543,20,东山镇吴巷村吴巷街,一级,31.187488,120.642201,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中085,吴中区,吴中085,银杏,Ginkgo bilobaL.,1000,9,260,5,东山镇吴巷村吴巷街,一级,31.191495,120.625558,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中086,吴中区,吴中086,黄檀,Dalbergia hupeana Hance,130,6.2,110,4,东山镇碧螺村东山村法海寺,三级,31.193475,120.637146,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中087,吴中区,吴中087,榉树,Zelkova serrata (Thunb.) Makino,180,12.5,160,10,东山镇碧螺村东山村法海寺,三级,31.214091,120.38422,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中088,吴中区,吴中088,榉树,Zelkova serrata (Thunb.) Makino,180,6.5,157,8,东山镇碧螺村东山村法海寺,三级,31.07429,120.440252,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中089,吴中区,吴中089,榉树,Zelkova serrata (Thunb.) Makino,180,7.5,146,10,东山镇碧螺村东山村法海寺,三级,31.201743,120.476337,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中090,吴中区,吴中090,榉树,Zelkova serrata (Thunb.) Makino,180,10.5,190,9,东山镇碧螺村东山村法海寺,三级,31.279432,120.518894,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中091,吴中区,吴中091,圆柏,Juniperus chinensis Roxb.,130,8.5,160,6,东山镇碧螺村东山村法海寺,三级,31.152151,120.416552,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中092,吴中区,吴中092,圆柏,Juniperus chinensis Roxb.,130,13.5,120,4,东山镇碧螺村东山村法海寺,三级,31.200527,120.621083,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中093,吴中区,吴中093,圆柏,Juniperus chinensis Roxb.,130,13,166,5,东山镇碧螺村东山村法海寺,三级,31.20182,120.473357,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中094,吴中区,吴中094,圆柏,Juniperus chinensis Roxb.,130,8.5,88,4,东山镇碧螺村东山村法海寺,三级,31.201198,120.582475,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中095,吴中区,吴中095,圆柏,Juniperus chinensis Roxb.,130,7.8,62,4,东山镇碧螺村东山村法海寺,三级,31.223137,120.646753,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中096,吴中区,吴中096,圆柏,Juniperus chinensis Roxb.,130,7.5,92,4,东山镇碧螺村东山村法海寺,三级,31.085694,120.440475,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中097,吴中区,吴中097,圆柏,Juniperus chinensis Roxb.,130,11.8,99,6,东山镇碧螺村东山村法海寺,三级,31.098194,120.376951,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中098,吴中区,吴中098,圆柏,Juniperus chinensis Roxb.,130,7,80,3,东山镇碧螺村东山村法海寺,三级,31.136185,120.438534,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中099,吴中区,吴中099,黄杨,Buxussinica Rehder&E.H.Wilson)M.Cheng,150,5.8,69,5,东山镇碧螺村东山村法海寺,三级,31.210417,120.355822,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中100,吴中区,吴中100,黄杨,Buxussinica Rehder&E.H.Wilson)M.Cheng,150,5.7,63,5,东山镇碧螺村东山村法海寺,三级,31.20353,120.648878,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中101,吴中区,吴中101,黄杨,Buxussinica Rehder&E.H.Wilson)M.Cheng,150,5.5,69,5,东山镇碧螺村东山村法海寺,三级,31.134453,120.419819,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
吴中区-吴中102,吴中区,吴中102,银杏,Ginkgo biloba L.,250,16,399,12,东山镇渡口村摆渡口村复合面料厂,三级,31.304343,120.487853,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/149aa049258948e4b6588ba53e58247c/files/415d47168e944733809e7774f3aaa20f.doc
